time,des_dof_pos_right_ankle_joint,dof_pos_right_ankle_joint,dof_vel_right_ankle_joint,des_dof_pos_right_hip_pitch_joint,dof_pos_right_hip_pitch_joint,dof_vel_right_hip_pitch_joint,des_dof_pos_right_knee_joint,dof_pos_right_knee_joint,dof_vel_right_knee_joint
9.544,-0.945328768295679,-0.4214618646967488,-8.056024999625247,-0.3968858488590644,0.14531445278919358,-0.025958492103436315,0.5438926659283418,1.0248305786640055,-6.2270240673823904
9.546,-0.9488343749588292,-0.43748473587258413,-7.9691835017438555,-0.3992229007751071,0.14306289901121452,-0.37601648230422335,0.5409713949009995,1.011653383735266,-6.30862410528597
9.548,-0.9499836432695078,-0.45299409037816246,-7.8799393065432755,-0.39998910909423774,0.14073849174833555,-0.6676669423115845,0.5400136420252101,0.9985485496324901,-6.34261999623835
9.55,-0.9487428912822226,-0.467585233735788,-7.747680426189613,-0.39916191160069153,0.13767527316190933,-0.9989324671739026,0.5410476303312269,0.9858462672831614,-6.342921257
9.552,-0.9451457769041374,-0.4821020674821535,-7.593682157615375,-0.3967638545187791,0.13385752466193146,-1.3071425197710398,0.5440451584249434,0.9732058753811628,-6.310658155494449
9.554,-0.9391998138274711,-0.49622556709197185,-7.417793203815818,-0.39279985977548587,0.12965953256721938,-1.5711155969996422,0.5490001668732563,0.9608563182688774,-6.26217807836586
9.556,-0.930927511279078,-0.5099582617420738,-7.19809164713814,-0.38728500163419266,0.12470192180893921,-1.8787164658084625,0.5558937317367233,0.948796230226341,-6.181424697587246
9.558,-0.920404683454219,-0.5228922809606562,-6.957049020830738,-0.380269773508079,0.11899717901723524,-2.2293071657569237,0.5646627457881508,0.937048036287769,-6.068666437247117
9.56,-0.9075398351776958,-0.5351650096059427,-6.669933556975239,-0.3716932370089264,0.11324404134807216,-2.494833354925009,0.5753834528849083,0.9257677343254332,-5.938742806632827
9.562,-0.8925495440990348,-0.5461076267451951,-6.3003598673394645,-0.36169969013788583,0.10645207212333452,-2.799185272913807,0.5878753702838756,0.9149471597765594,-5.778892865719491
9.564,-0.8754025653584098,-0.5568318526701771,-5.925357022790689,-0.3502683903867397,0.09956032671290091,-3.02063506621685,0.6021644821183193,0.9042464751803494,-5.600631402026687
9.566,-0.8562037663903781,-0.5664335972541072,-5.527520890122316,-0.3374691819145524,0.0918899389051445,-3.2856815690992924,0.6181635582345619,0.8940841739914858,-5.405648597717472
9.568,-0.834893251302547,-0.5748523468632438,-5.086530295560038,-0.3232621712166151,0.08423056320134864,-3.5502507357535786,0.6359222629116877,0.8845155593110139,-5.1948966378168695
9.57,-0.8117902576443066,-0.5824230750378564,-4.672157871045664,-0.30786017588159464,0.0755232803767893,-3.7901519555041996,0.6551747870381952,0.875330492910446,-5.002463880099136
9.572,-0.7867931228145498,-0.5893440419094489,-4.229325357899905,-0.2911954098789505,0.06706086263063707,-3.9458135077891914,0.6760057506935002,0.8665675594428538,-4.742045126686948
9.574,-0.7600955955881934,-0.5954469636780182,-3.811185571825943,-0.2733970871637705,0.05789937413893816,-4.1655645430262505,0.6982536344329922,0.858711904978361,-4.4508958198053685
9.576,-0.7318351878517286,-0.6003661961035829,-3.3315566790783966,-0.25455677624141615,0.04881771572614402,-4.339974016489535,0.7218040509534276,0.8517559806775452,-4.146318267640653
9.578,-0.7021246953614357,-0.6041062903327886,-2.858061981099101,-0.23474978165609348,0.03948013218034318,-4.447843555523404,0.7465627943597662,0.8454355034273374,-3.766824468794677
