time,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint
8.488,0.699999988,0.698054552,-0.030173257455729477
8.49,0.699999988,0.698054552,-0.04958144913054333
8.492,0.699999988,0.698054552,0.017839580596149276
8.494,0.699999988,0.698054552,-0.04250691368285099
8.496,0.699999988,0.698054552,0.10545405519690107
8.498,0.699999988,0.698054552,-0.0788463860949088
8.5,0.699999988,0.698054552,-0.09166380340576602
8.502,0.699999988,0.698054552,-0.0572184520791582
8.504,0.699999988,0.6980629170877548,0.02299088510122809
8.506,0.699999988,0.6984294745066159,0.06159619759852187
8.508,0.699999988,0.698054552,0.04983920997527342
8.51,0.699999988,0.6980619316863941,-0.07488482437685318
8.512,0.699999988,0.6984293952371948,-0.039516173319052175
8.514,0.699999988,0.698054552,0.06655472350732404
8.516,0.699999988,0.698054552,0.018120562058235083
8.518,0.699999988,0.6980637508512594,0.10078724360343798
8.52,0.699999988,0.6984282272890578,0.13052618890994416
8.522,0.699999988,0.698054552,-0.04267966653040782
8.524,0.699999988,0.698054552,-0.006222195022222222
8.526,0.699999988,0.698054552,0.02365239978995816
8.528,0.699999988,0.6980630378512802,0.09745177684565687
8.53,0.699999988,0.698437929,-0.07537676317880557
8.532,0.699999988,0.6984281663498757,0.09939366988925737
8.534,0.699999988,0.698054552,-0.09414028570249519
8.536,0.699999988,0.698054552,0.04507146007974804
8.538,0.699999988,0.6980631425692491,-0.00997386493396901
8.54,0.699999988,0.6984294560767585,0.05467454727186312
8.542,0.699999988,0.698054552,0.07514173450699678
8.544,0.699999988,0.698054552,-0.021992978219267913
8.546,0.699999988,0.698054552,0.04964232194991034
8.548,0.699999988,0.698054552,-0.013537882897891495
8.55,0.699999988,0.698054552,0.02376686418194911
8.552,0.699999988,0.698054552,0.02800174438292567
8.554,0.699999988,0.6980627971564877,-0.038450480297884976
8.556,0.699999988,0.6984308878481813,-0.018164145788789506
8.558,0.699999988,0.698054552,-0.050742178543465265
8.56,0.699999988,0.698054552,-0.02948286237732475
8.562,0.699999988,0.6980629909721259,0.0517551141688001
8.564,0.699999988,0.6984282606006393,0.07776128984087141
8.566,0.699999988,0.698054552,-0.013311446831679619
8.568,0.699999988,0.6980627809363225,-0.028234582748390174
8.57,0.699999988,0.6984296096231072,0.10754680923202575
8.572,0.699999988,0.6980629387991916,-0.03081319376744739
8.574,0.699999988,0.6984305537225475,-0.009683378253793763
8.576,0.699999988,0.698054552,0.0014324332616577225
8.578,0.699999988,0.698054552,-0.03613482345389307
8.58,0.699999988,0.6980641807079729,0.01999324336618884
8.582,0.699999988,0.698437929,0.05408357407318536
8.584,0.699999988,0.6984281828990259,-0.025978913352577807
8.586,0.699999988,0.6980629648047704,0.05920073518723912
8.588,0.699999988,0.698429364970057,0.010251092563688212
8.59,0.699999988,0.698054552,-0.04216587412474609
8.592,0.699999988,0.698054552,-0.051004831768606866
8.594,0.699999988,0.6980630388666986,0.025238716294842645
8.596,0.699999988,0.698437929,0.09376861707146238
8.598,0.699999988,0.6984309143287492,0.031438360350872996
8.6,0.699999988,0.6980627685329263,-0.04006491773910441
8.602,0.699999988,0.6984280883069519,0.04767514840320856
8.604,0.699999988,0.698054552,0.09209798432201378
8.606,0.699999988,0.6980617025035868,0.148264661866571
8.608,0.699999988,0.6984296513861387,0.1181116368704521
8.61,0.699999988,0.698054552,-0.02315343786040972
