time,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint
8.344,-0.6945814896529103,-0.03364586264116315,-10.463998836713504
8.346,-0.6986531102743089,-0.05435600640197949,-10.480058303993442
8.348,-0.6999661942627078,-0.07545642664710075,-10.393906278640683
8.35,-0.6985325447086275,-0.09571974465538682,-10.217460062316395
8.352,-0.6943112937428743,-0.11611224481861576,-10.033663993386636
8.354,-0.6873610095219879,-0.13607509006576127,-9.833633392432095
8.356,-0.6777064747228229,-0.1552384987992154,-9.641712251153352
8.358,-0.6654206673651041,-0.17397895281987577,-9.275125340072622
8.36,-0.6504169851880138,-0.19165519432870537,-8.939214570215855
8.362,-0.6329003531946332,-0.20883685078701486,-8.43936744547772
8.364,-0.6128697623684835,-0.22463582013985264,-7.898377281307747
8.366,-0.5905189037907759,-0.23954540804899588,-7.399415768030366
8.368,-0.565556785527897,-0.2539178789214005,-6.86409230594772
8.37,-0.5385444290156194,-0.26655058455710706,-6.271256700616541
8.372,-0.5094010343677259,-0.27843493448781936,-5.603147915666667
8.374,-0.47830749156593666,-0.2891236495889585,-5.23132005859747
8.376,-0.44533132617435345,-0.2986268327740167,-4.719432742148986
8.378,-0.4105524267000358,-0.307055430278884,-4.139348948831048
8.38,-0.3741568845587502,-0.31395353493391287,-3.2922192196588473
8.382,-0.3364024012610985,-0.3196945249671406,-2.6543850333932366
8.384,-0.29704437900775194,-0.32430163437080395,-2.145348284050173
8.386,-0.25664675865832437,-0.32812628403334526,-1.6714637451720853
8.388,-0.21526457113041414,-0.3300315558137996,-1.0590919350564745
8.39,-0.1732043570884712,-0.330792189,-0.3332426643766234
8.392,-0.13009947383512288,-0.3307784459082876,0.13317302123549082
8.394,-0.08662206959461392,-0.3292248260875521,0.9453772980119118
8.396,-0.04286313598041776,-0.32615109096115585,1.5221331093549266
8.398,0.0009047365289612255,-0.32233410275678925,2.14357169988248
8.4,0.045024478776345626,-0.3169082527012028,2.734742637723115
8.402,0.08884084000691135,-0.3103782623228881,3.503437584950435
8.404,0.13224147512044618,-0.30231957737356663,4.168217995520037
8.406,0.17495226588916815,-0.29356710981618706,4.658447779249041
8.408,0.21732839663017292,-0.28314404439775176,5.140024061924898
8.41,0.2586975828061516,-0.2719721309969051,5.78072693910713
8.412,0.2990220450849751,-0.2597060413409037,6.209259312268984
8.414,0.338011429660881,-0.24638196949531363,6.855574395232155
8.416,0.37597622620967935,-0.23168689614070892,7.284297385476548
