time,u,y,dy
0.212,0.10213596179114602,0.05138775466876531,0.5546329829242159
0.214,0.10340336466143901,0.05225510871226415,0.560440063
0.216,0.1046835446130761,0.05333916324652778,0.526404102625
0.218,0.10596240122320363,0.054476261915351334,0.5502384775142056
0.22,0.10724955883378973,0.05563605148901903,0.560440063
0.222,0.10853875041113363,0.05674094764175725,0.560440063
0.224,0.10983484701331273,0.057877425063131316,0.5441768723308081
0.226,0.11113265442296216,0.059038106674660855,0.538459778
0.228,0.11244072063662341,0.060138145012376236,0.5699040910792079
0.23,0.1137512196417714,0.06103779965399923,0.5328205939572475
0.232,0.11507368859747229,0.06182801896620715,0.516483307
0.234,0.11639626456565295,0.06319347265361804,0.551158565291815
0.23600000000000002,0.1177244707643555,0.064419294909319,0.5951485704089605
0.23800000000000002,0.11905630252182209,0.06556519254779807,0.5870124835252417
0.24,0.12039463797976431,0.06668613522495646,0.582416534
0.242,0.12173569881992155,0.06810274925300779,0.5990378613821655
0.244,0.12307989556075995,0.06904487727260905,0.5879720194554912
0.246,0.1244362979393288,0.07008782197195483,0.549763690059893
0.248,0.12579689260895452,0.07127469965614036,0.5727438443338346
0.25,0.12715869025791857,0.07272288106702128,0.6341109904212766
0.252,0.1285255597989007,0.07395392002857143,0.631037684844898
0.254,0.12990186701287862,0.07541223059138491,0.6438783130214174
0.256,0.13128054724341398,0.07663273296236496,0.6658285647576873
0.258,0.13266347388772473,0.07777616422496424,0.6179560496494992
0.26,0.1340497097379768,0.07860133034292344,0.5704144732890951
0.262,0.13543402796356227,0.07989756179485126,0.5927940467278032
0.264,0.13683919276807446,0.08114090970866047,0.6366806514170794
0.266,0.13824293975080557,0.08231045800085533,0.5984728540640274
0.268,0.13965175678185282,0.08347893647112462,0.6336801197823708
0.27,0.14106244268696275,0.08490727078151754,0.6652570794474023
0.272,0.14248147402979738,0.08615852648513399,0.6357960535430075
0.274,0.14390273672385834,0.08730151817304965,0.5918937355092199
0.276,0.14532928661948377,0.08874722615380012,0.616955864904249
0.278,0.14675716155867652,0.08964605757877997,0.626373291
0.28,0.14819036582987355,0.09066693155816136,0.5785624230412758
0.28200000000000003,0.14963172098854277,0.09185287214850738,0.5771736273273712
0.28400000000000003,0.15107796627355116,0.09331745844324194,0.6510685734319384
0.28600000000000003,0.15252760364610274,0.09454848066165952,0.6359161205776109
0.28800000000000003,0.15397463011556886,0.09597356002089447,0.6094298162344172
0.29,0.15543939101013715,0.09719665635068786,0.6715072009847011
0.292,0.1569025521555661,0.09835383720775287,0.6412372204134464
0.294,0.15835848643010753,0.09946578850428718,0.5935728162156169
0.296,0.1598333568325135,0.1009255760995031,0.6497877722442236
0.298,0.16131856365100752,0.10218718911799733,0.670330048
0.3,0.16279886947342073,0.10334378973611445,0.6527125237439289
0.302,0.1642831303307096,0.10510969728663794,0.7015446601077586
0.304,0.16577229009134214,0.10639821420612318,0.6966180665382699
0.306,0.16726379254419657,0.10752673482068723,0.6402218205353583
0.308,0.16876177663430267,0.10897731652085586,0.6786665279688664
0.31,0.17025654353229666,0.11018797224668621,0.7094962621196481
0.312,0.17176698705581395,0.11160719177321282,0.6637368777995071
0.314,0.17327679409372773,0.11314127267551266,0.7162202666079615
0.316,0.17478511296368412,0.11436497696455487,0.7194444943795337
0.318,0.1763057228045292,0.11552478610057226,0.6629373189601852
0.32,0.17782663389429929,0.1172617135577128,0.7167385028456257
0.322,0.17934645145501316,0.11856990568300498,0.7022862572183717
0.324,0.1808810416351706,0.11971599039851692,0.6582651362018898
0.326,0.1824152845815282,0.1211667791655048,0.6827068281984374
0.328,0.18394963847551868,0.12235545812420383,0.692306519
0.33,0.18548184245799326,0.12377278051264837,0.692306519
0.332,0.18703656038655062,0.12532082020815138,0.7420232406244541
0.334,0.18858495989719737,0.12656777989858717,0.7080249877047413
0.336,0.1901371756798188,0.12771014685817791,0.6422085430508374
0.338,0.19169245032177332,0.1294336571751163,0.6931447734371944
0.34,0.1932507451535344,0.13075737558932385,0.697672524519573
0.342,0.19481307792130953,0.13221484823768292,0.692306519
0.34400000000000003,0.19637684579141396,0.1337266397003627,0.7426059824187434
0.34600000000000003,0.19794232706900264,0.1349369525558275,0.7419479200622378
0.34800000000000003,0.19951997499642687,0.13638923468189634,0.7029528863338246
0.35000000000000003,0.2010945367445438,0.1378895547119427,0.7085949815271425
0.352,0.2026746359964209,0.13914677639742648,0.6811737918514705
0.354,0.20425859008384092,0.1406026751729795,0.7041380427232811
0.356,0.2058471910002384,0.14215513387765763,0.7315721488249302
0.358,0.20743596584436771,0.14369162165924862,0.7188251372072266
0.36,0.20902616589003928,0.144906003918377,0.7315558827688133
0.362,0.21061876699188545,0.14627654224899012,0.7200546412608841
0.364,0.2122186400969163,0.1478220886881667,0.714286804
0.366,0.21381781597397015,0.1493804564580005,0.7312466174950375
0.368,0.21542459746052944,0.15061127135088342,0.7193164007069844
0.37,0.21703199396864942,0.1520568628687087,0.748385631231952
0.372,0.21864184332102002,0.15358691008021008,0.7753515275626641
0.374,0.22025393440567614,0.15511139373851462,0.7631321618449178
0.376,0.22186963955782962,0.15664456342348285,0.758243561
0.378,0.22348472570971184,0.1581088905673663,0.7419480883053486
0.38,0.2250971505491489,0.15959049125493632,0.7206083452550531
0.382,0.22672926509750566,0.16115408251169153,0.7628838573741293
0.384,0.22835700864165573,0.16270267055422408,0.7636948845434391
0.386,0.22998625039594756,0.1642375206279237,0.7748979143378913
0.388,0.2316166500560171,0.165769431309017,0.7969612566197082
0.39,0.23324276861983473,0.16699187154687317,0.7527098363901209
0.392,0.2348855731587264,0.16874824972389163,0.7701619464697045
0.394,0.2365179286670251,0.17005195526908795,0.7635655492776746
0.396,0.23816115251311884,0.17172818667159487,0.7421204198956927
0.398,0.23979677287318535,0.17359947285004684,0.7990880675609184
0.4,0.2414512929209712,0.17503480156460896,0.8070634429038713
0.402,0.24309481070778602,0.17649303074714,0.7848439291888194
0.404,0.2447457932551166,0.17802776286259633,0.780220032
0.406,0.24639279099832995,0.17953932399659225,0.7456692978551116
0.40800000000000003,0.24804577699429795,0.18128409446994226,0.8016335855834937
0.41000000000000003,0.24969395156612115,0.18261604357257966,0.7918026239898978
0.41200000000000003,0.25135267244344,0.18430441205420625,0.7961989350607768
0.41400000000000003,0.253006442486535,0.18592238152241994,0.802196503
0.41600000000000004,0.25467163092211503,0.18722736348454397,0.7685314904339142
0.418,0.25633044276690115,0.18898016091726105,0.8095746004226105
0.42,0.2579926822827693,0.19028318525103172,0.7734421765860158
0.422,0.2596552545060903,0.1920272611820485,0.7752992538390638
0.424,0.26132280937752916,0.19366206364901867,0.8150115860281076
0.426,0.26298605247154183,0.19517694261420843,0.772466277809927
0.428,0.26464105763858303,0.19693934128158677,0.824301822945884
0.43,0.2663160488641961,0.19828602354994485,0.79588109266013
0.432,0.2679901332204725,0.19972645047945858,0.7633893221982903
0.434,0.26966212028842257,0.20153752229991684,0.825248731693194
0.436,0.2713341853799737,0.20315824138,0.7789102361106587
0.438,0.27301041382459484,0.20501016303704156,0.8098605932255392
0.44,0.27468323775590553,0.2063384802323782,0.8066186036214484
0.442,0.2763585240065461,0.207477112063983,0.732416687620942
0.444,0.27803076271632216,0.20950775917518594,0.8176815618928108
0.446,0.27970055909965513,0.2108819508140898,0.7785541945433126
0.448,0.2813726162730751,0.21261215764862276,0.8089134433543713
0.45,0.2830542115418855,0.2141755655240861,0.824176788
0.452,0.284732874712582,0.21543229820584983,0.7586711189181516
0.454,0.2864111333690803,0.217197013983368,0.8041578371370919
0.456,0.28809005116873215,0.21851229502015082,0.7903674848640113
0.458,0.289767230159795,0.22055299596499275,0.8143337432897152
0.46,0.29144453178623786,0.2219564501559633,0.824176788
0.462,0.29310908414227443,0.22366609015212816,0.7906181280463049
0.464,0.2947977317273592,0.22528171746967154,0.8305354147717574
0.466,0.2964710842138576,0.2265296291821476,0.7950806916910255
0.468,0.29815817641287246,0.22855582937810945,0.8311577844868515
0.47000000000000003,0.29983578758192225,0.23026665525816953,0.846153259
0.47200000000000003,0.3015137530793404,0.23180205673550552,0.811590232360805
0.47400000000000003,0.3031948432177545,0.23362363684437323,0.8711267918609924
0.47600000000000003,0.3048730584194355,0.23494125842934585,0.8205290281178171
0.47800000000000004,0.30654747064615384,0.2366731648237093,0.8194048714870046
0.48,0.30822377442908183,0.23826361694909862,0.8072312236362672
0.482,0.3098969997272295,0.24009028086974285,0.802196503
0.484,0.3115668054395041,0.24169205697275942,0.8528233992808962
0.486,0.31324009971725125,0.2432167434767025,0.8175581794516129
0.488,0.3149136147406436,0.2450400228152044,0.85293791782142
0.49,0.3165847687571241,0.2463625582714354,0.8172595029219011
0.492,0.3182549791498061,0.248082315564817,0.8190022085088549
0.494,0.3199000892568411,0.24991641674298695,0.8401356245217491
0.496,0.32157934532609217,0.25155832970320363,0.8138992406658893
0.498,0.3232569701554758,0.25310348420655304,0.8350058003552568
0.5,0.3249287004530057,0.25467638194476777,0.8290728463689164
0.502,0.32659324258660155,0.25648540482959326,0.824176788
0.504,0.328255025371558,0.25811593643508945,0.8413483291561018
0.506,0.32991529304739226,0.25963000164323435,0.8291518628220866
0.508,0.33157183233832976,0.2614681710577971,0.8413761126321339
0.51,0.3332250745713608,0.26304831037676624,0.829366737544707
0.512,0.3348708017531071,0.26454644066768435,0.8405636586963363
0.514,0.3365274411808752,0.2660533261345746,0.8300399426481264
0.516,0.33817856407827646,0.2679264130394027,0.824176788
0.518,0.3398333824350626,0.2695396191506865,0.8579349170702969
0.52,0.3414802713228459,0.27108434043203117,0.8509815924830231
0.522,0.3431236356628517,0.27287890743067983,0.8629711791654852
0.524,0.34476474968193144,0.27451007599646815,0.8340484552644014
0.526,0.346395816143232,0.2763150456859552,0.8410253299579478
0.528,0.3480327671786271,0.27790913548652146,0.8296042907849324
0.53,0.3496739643359198,0.279432805057952,0.824176788
0.532,0.35130669428704253,0.2810208333041787,0.824176788
0.534,0.35293401970903887,0.2828813055447115,0.824176788
0.536,0.35455906097997375,0.28449428614223826,0.8421546520021661
0.538,0.3561804005306317,0.28570727681946756,0.81022615999691
0.54,0.35779807503283756,0.2874792089949767,0.8202071395907189
0.542,0.359409870223507,0.28935753879226095,0.8418499402105448
0.544,0.36102100417021527,0.2909086789922971,0.8291921127798345
0.546,0.3626255318563589,0.29268836598581977,0.824176788
0.548,0.36423111017933746,0.2940388715252106,0.7905826856242217
0.55,0.365830963437985,0.295789632718254,0.7972837733716931
0.552,0.3674299590001192,0.29741736015239933,0.802196503
0.554,0.3690226271699463,0.29895628655124357,0.8371802290295567
0.556,0.3706122040612707,0.30080254866321865,0.8638400659930238
0.558,0.37219686730668566,0.30239297582904673,0.8155068237718264
0.56,0.3737740046092542,0.3041945305693679,0.8366164935959892
0.562,0.37534694681060427,0.30573589871013673,0.8299136676485479
0.5640000000000001,0.37692134231401314,0.3075739740275708,0.8407655846639345
0.5660000000000001,0.3784893379542639,0.30920923462113803,0.8629734349143504
0.5680000000000001,0.38005080466842045,0.3104791453684863,0.8506229474310174
0.5700000000000001,0.3816133053647311,0.3125440556011149,0.86374843753327
0.5720000000000001,0.3831667661928486,0.3139255556312809,0.8326090276847813
0.5740000000000001,0.38471456667914183,0.31597291572314923,0.8768303975755581
0.5760000000000001,0.3862572430752333,0.31735614895038033,0.8723998935896414
0.578,0.3877813444802158,0.31904822471553584,0.8511943110681895
0.58,0.3893228406655115,0.3209381222343096,0.879626605334728
0.582,0.3908539783369876,0.32228613531734407,0.8386542537844501
0.584,0.3923753787596899,0.32429990356228094,0.8580252372439822
0.586,0.3938922504808105,0.32571090153943405,0.8341537280295003
0.588,0.39540273911610446,0.3274531298508604,0.8412579265497132
0.59,0.39690744780834825,0.3290687676885168,0.846153259
0.592,0.3984070954423008,0.33059184006130454,0.829043622019722
0.594,0.3998985189649123,0.33233380070047386,0.8079965804610786
0.596,0.40137714137981056,0.3336830698100941,0.7859511561737749
0.598,0.4028661666929322,0.33548998131508406,0.7976005891001391
0.6,0.4043425072692583,0.3371007121786767,0.8196531888344145
0.602,0.40581074125612077,0.33833403270197077,0.7712133784741869
0.604,0.40726779727546625,0.3400898283292191,0.8111560320389272
0.606,0.4087264489521879,0.34169421353823143,0.8064915616819432
0.608,0.41017460027660335,0.3432287462566563,0.7843897102348285
0.61,0.4116179310497797,0.34475594463673176,0.8336670952398761
0.612,0.4130504375576235,0.3459458583249595,0.776959228356101
0.614,0.41447829438938577,0.34801954757177733,0.7933865993422852
0.616,0.41589820507532776,0.34938968320399005,0.802196503
0.618,0.4173100954206008,0.3508348439706759,0.7672814469160806
0.62,0.4187146266084782,0.3526764562126713,0.7758474593256792
0.622,0.42011016536734697,0.35396839186478807,0.7626981807433104
0.624,0.4215010353270148,0.35540779296954256,0.7756335701096232
0.626,0.4228823792216274,0.357252075151014,0.8153843755552873
0.628,0.42425313554907573,0.35851618481234965,0.7733276089229006
0.63,0.42561921133671643,0.360245297485618,0.7920559578304248
0.632,0.4269784620021462,0.3615933272539235,0.7673240793018636
0.634,0.4283276418648552,0.36305926434807695,0.722824558725
0.636,0.4296676173862661,0.36489405537255837,0.802921269417818
0.638,0.43099966813042445,0.3661834376078944,0.7888221982556176
0.64,0.4323230417819764,0.36792637998169364,0.780220032
0.642,0.4336370829873492,0.36952110883888956,0.7975947149687982
0.644,0.4349322217358852,0.3709937791586994,0.7523685848856817
0.646,0.43623301538245113,0.3724822877392017,0.7684062998131804
0.648,0.4375205621322669,0.37376366377321,0.780220032
0.65,0.438800417606862,0.3755354203571428,0.7629528047857143
0.652,0.44006823788537314,0.3771714021202624,0.8289493567310496
0.654,0.4413293776045184,0.37840232501201926,0.7745364401245193
0.656,0.44257573128953975,0.38014361026138893,0.7758628279476519
0.658,0.4438187830796114,0.3814400439417615,0.7978538785926902
0.66,0.44504112773589166,0.3827897954177865,0.72127675077013
0.662,0.4462568534684148,0.3845317129080757,0.7386182418106265
0.664,0.4474665497674838,0.38591802403285297,0.7739636624468735
0.666,0.44867529889588553,0.38710521993948055,0.7305919020141668
0.668,0.44986485522466013,0.3888307448079423,0.7641516811979672
0.67,0.4510438023474829,0.3901702670242812,0.7298262734162841
0.672,0.45221500457665714,0.39162823804318897,0.6971700492764336
0.674,0.4533721340729092,0.39316939686930386,0.7616479456297944
0.676,0.4545175371797953,0.3943966836536306,0.728083491151544
0.678,0.45565053751395845,0.3957885114413071,0.6644905613054766
0.68,0.456775234380265,0.39731638719922396,0.7314863464502244
0.682,0.4578797328802015,0.3982573493912026,0.709029905412728
0.684,0.45898746843430616,0.39960062004784397,0.6591845488816619
0.686,0.4600764491951336,0.401128617271712,0.7147157429435667
0.6880000000000001,0.4611549315388085,0.40236288793094843,0.703219956518897
0.6900000000000001,0.46221669486003353,0.4037933377829716,0.6592839135742905
0.6920000000000001,0.4632755111868813,0.40532812158649684,0.7315490317378665
0.6940000000000001,0.464318158496448,0.40653497898371743,0.6780126450232772
0.6960000000000001,0.4653414547562485,0.4079349563140251,0.648349762
0.6980000000000001,0.4663577607437162,0.40948583684081186,0.7126376604292701
0.7000000000000001,0.4673719051053322,0.41049010449138257,0.6849118335159139
0.7020000000000001,0.46836526626681774,0.41156620723893805,0.6354779433707247
0.704,0.4693458956518113,0.41299813717115635,0.6607951391765674
0.706,0.47031279817634436,0.4142315533313253,0.670330048
0.708,0.4712672188638481,0.41567943837352556,0.6182229228571428
0.71,0.47221012877483914,0.4171903991370541,0.673012549974214
0.712,0.47313743268208924,0.41840046751389054,0.6755002246846794
0.714,0.4740523059496848,0.41926428845854197,0.6018156938239101
0.716,0.4749515958207457,0.4209021672290765,0.6332151418305045
0.718,0.4758411583235224,0.42223892772439503,0.6828780041460523
0.72,0.4767146232837886,0.42336780611100766,0.624446041554573
0.722,0.47757495570825403,0.42481712178216624,0.655743898941604
0.724,0.47841901323002506,0.42603944937224647,0.6873204566668629
0.726,0.4792522531944148,0.42689139304444446,0.6240590253499099
0.728,0.48006722722416056,0.42818874764471604,0.60439682
0.73,0.48087220629921257,0.42974962292082186,0.654594292632924
0.732,0.4816614038902672,0.43071117190097813,0.6187045136017388
0.734,0.482435626618106,0.4317768274318616,0.5698241487127685
0.736,0.48319418736734204,0.4332414004692839,0.5955926858280625
0.738,0.4839381919706654,0.4344625200136596,0.6219774747315596
0.74,0.48466753437787036,0.43530128983690985,0.5912361837414164
0.742,0.48538014235,0.4366683371893463,0.582416534
0.744,0.486077802687091,0.4378744430902696,0.6167625815269637
0.746,0.4867597892191306,0.4386973660134622,0.5768797483153838
0.748,0.48742845290834813,0.43946150769770254,0.5108426500414752
0.75,0.4880762633379741,0.4407507369007165,0.5103524889216422
0.752,0.48871664085877864,0.4420221831434263,0.5652108512569721
0.754,0.48933704514874854,0.4428999544364821,0.5490499145342019
0.756,0.48994099382401335,0.4439439537723424,0.538459778
0.758,0.490528789704055,0.4450939278924783,0.5550880649648023
0.76,0.49109726680461135,0.44622957656613754,0.560440063
0.762,0.4916507329659391,0.44706635276497003,0.5287885665389221
0.764,0.49219227508408986,0.4478294202164188,0.46899639620372385
0.766,0.4927148911395821,0.4489036208573728,0.46707936726606414
0.768,0.4932203157237925,0.4500802648106061,0.5239744476060606
0.77,0.49370817899892694,0.45094477394842725,0.5207998267245794
0.772,0.4941787739675882,0.45201564468938493,0.49879670994015674
0.774,0.4946317919317748,0.4528548671156194,0.494506836
0.776,0.49506786678604653,0.4539374323678244,0.5304346026275929
0.778,0.49548634627883126,0.4550418791810835,0.521263302001252
0.78,0.4958870988801525,0.45558395740650215,0.4658129797864262
0.782,0.4962697236560114,0.4562572815940924,0.4336957346896141
0.784,0.4966348179749642,0.4573196450901442,0.4455569613737981
0.786,0.49698173944915963,0.4584682048866189,0.4676140079162485
0.788,0.4973104554630424,0.4593200709514563,0.489698730768069
0.79,0.49762085925466654,0.459786648288724,0.4254409530913335
0.792,0.4979121206036441,0.46046415622130177,0.406593323
0.794,0.4981837201665671,0.46148154799749946,0.4229195578779268
0.796,0.4984392647651987,0.4626160189386459,0.4608433762662672
0.798,0.49867625639921,0.4635007187865598,0.47252655
0.8,0.4988941744159229,0.4639853515909091,0.43770135105110564
0.802,0.4990918988147308,0.4646572878770587,0.3944249545757365
0.804,0.4992709774893287,0.4654378892,0.384616852
0.806,0.4994305631908907,0.46652232145263284,0.4025113744913441
0.808,0.4995706964787435,0.4670459895128694,0.406593323
0.81,0.499690344936803,0.46740802320321934,0.37298453495171024
0.812,0.4997919344181992,0.46779223328743397,0.3287119501115342
0.8140000000000001,0.49987323944694534,0.4681830753780488,0.2836782598463415
0.8160000000000001,0.4999344670896305,0.46885214615762183,0.274726868
0.8180000000000001,0.49997572084058833,0.46961597099095836,0.2917596265363472
0.8200000000000001,0.4999968290644543,0.4703745849243836,0.36434188232735637
0.8220000000000001,0.4999976847086314,0.4711422385380906,0.384616852
0.8240000000000001,0.49997814808548946,0.4719029797130002,0.384616852
0.8260000000000001,0.4999381077684532,0.47237276875969736,0.3333923143876546
0.8280000000000001,0.4998785702913604,0.47299586425620815,0.30318333708907363
0.8300000000000001,0.4997963759865949,0.473497772611653,0.296703339
0.8320000000000001,0.499693694068011,0.4742028513884204,0.3313044154032725
0.834,0.49957031523933254,0.47497840560067195,0.340660095
0.836,0.4994260028059363,0.475128174,0.2875865198087745
0.838,0.4992604552606415,0.47543191965617265,0.23972628080261763
0.84,0.4990735689922527,0.475509644,0.19538794981798405
0.842,0.4988653392697174,0.475509644,0.13406210070229096
0.844,0.4986374980829846,0.475509644,0.10480366658973239
0.846,0.498385362949856,0.475509644,0.06669556602249135
0.848,0.49811039055783446,0.475509644,0.0204181628334595
0.85,0.49781517099570716,0.4758089828093394,0.02823508469283116
0.852,0.49749792270965437,0.475891113,0.0680485159512908
0.854,0.4971587372683276,0.4762002479109078,0.11254496058114616
0.856,0.49679736169217015,0.47658357439763077,0.1387963286181644
0.858,0.49641375685070727,0.47727339804921726,0.17854018372343453
0.86,0.496008941724456,0.4780218829932385,0.23908799653065982
0.862,0.49558387222687966,0.47874137358797997,0.30126639318931553
0.864,0.4951293313902148,0.47951681710979116,0.368283066805302
0.866,0.49465495174358365,0.4799990761647468,0.31703083354655626
0.868,0.4941574784796186,0.48008728,0.24416813316325525
0.87,0.49363790498056975,0.48008728,0.1602887172067325
0.872,0.4930951797450209,0.48008728,0.09003143010774733
0.874,0.49252906767778837,0.48008728,0.04163931923253314
0.876,0.4919403893270321,0.48008728,0.032966614
0.878,0.49133357119663124,0.4798070340425346,0.0006738105152143126
0.88,0.490696573623223,0.479705811,0.004748566234912238
0.882,0.49003604140428075,0.479705811,0.010990143
0.884,0.48935108049498566,0.479705811,0.010990143
0.886,0.48864349904007154,0.479705811,0.028466192556158305
0.888,0.48791280496144696,0.4800114950676513,0.015356121278704143
0.89,0.4871598981580141,0.4797858629827181,0.02835481048071949
0.892,0.4863808580687679,0.48001034972651435,0.032966614
0.894,0.4855773748779762,0.4797931589550304,-0.0009250188779396581
0.896,0.4847521149623836,0.479705811,0.006048177168809118
0.898,0.48389997137377827,0.479705811,-0.006008811912426037
0.9,0.48302511122475256,0.479705811,0.006222917549655257
0.902,0.48212565919537487,0.479705811,0.010990143
0.904,0.48120186995024994,0.479705811,0.0281556481462219
0.906,0.48025505656968825,0.479705811,0.015758622556603773
0.908,0.47928029484809226,0.479705811,-0.02368146129716754
0.91,0.4782855683971337,0.479705811,-0.01622924885075827
0.912,0.47726991676305464,0.479705811,-0.010990143
