time,u,y,dy
6.164,-0.5,-0.436548401623445,-0.8930132513956938
6.166,-0.5,-0.43834926436328964,-0.89968117512205
6.168,-0.5,-0.4397467589163342,-0.8295867870418953
6.17,-0.5,-0.44147436714319527,-0.8188182806508876
6.172,-0.5,-0.4428050826493724,-0.7742992673238493
6.174,-0.5,-0.4439164418050401,-0.6782841782682704
6.176,-0.5,-0.44536798294432706,-0.66476873790978
6.178,-0.5,-0.4465810459906712,-0.670330048
6.18,-0.5,-0.4474838462738525,-0.5860139958165291
6.182,-0.5,-0.4485576222753985,-0.543226618299191
6.184,-0.5,-0.44998422837355917,-0.6063544058943778
6.186,-0.5,-0.4509168829800309,-0.6095167395483181
6.188,-0.5,-0.4516826579736211,-0.5196998395261391
6.19,-0.5,-0.45297103233156827,-0.5265802029821992
6.192,-0.5,-0.4542042682156886,-0.5699875638304192
6.194,-0.5,-0.4548132591404989,-0.5002002222770262
6.196,-0.5,-0.4554653341715366,-0.44049206298728083
6.198,-0.5,-0.4565289700287206,-0.44502426322603506
6.2,-0.5,-0.4579287691072573,-0.5146207124172391
6.202,-0.5,-0.45891257879493547,-0.5220401679020605
6.204,-0.5,-0.4593832101762751,-0.4364808796798854
6.206,-0.5,-0.46006076360532566,-0.406593323
6.208,-0.5,-0.4611148926975454,-0.4398176588720793
6.21,-0.5,-0.46222507784746153,-0.450550079
6.212,-0.5,-0.4628117759994037,-0.4190857439359571
6.214,-0.5,-0.46320374207178217,-0.34124572905470296
6.216,-0.5,-0.4635778227894073,-0.2868601575031526
6.218,-0.5,-0.46453739985120457,-0.29113172339633003
6.22,-0.5,-0.4654026140120925,-0.3629693870917605
6.222,-0.5,-0.4664665523516497,-0.4014404216847404
6.224,-0.5,-0.46701360604526937,-0.37447643490674515
6.226,-0.5,-0.467398722744272,-0.3138323333019217
6.228,-0.5,-0.46777450889834815,-0.26482110760309574
6.23,-0.5,-0.46815279406607824,-0.2212313069132872
6.232,-0.5,-0.4685342306244042,-0.24030124660533841
6.234,-0.5,-0.4694553088405951,-0.2995514664888417
6.236,-0.5,-0.47032824477434,-0.31867981
6.238,-0.5,-0.470550537,-0.30308233612992125
6.24,-0.5,-0.4708340806565581,-0.23135791414239362
6.242,-0.5,-0.470932007,-0.17688817181201283
6.244,-0.5,-0.470932007,-0.13333638023855623
6.246,-0.5,-0.470932007,-0.07354224032569792
6.248,-0.5,-0.470932007,-0.054946899
6.25,-0.5,-0.470932007,-0.039233233303322616
6.252,-0.5,-0.47120516904610604,-0.032966614
6.2540000000000004,-0.5,-0.471313477,-0.032966614
6.256,-0.5,-0.471313477,-0.049303865166397814
6.258,-0.5,-0.47160527007723035,-0.07175713023701731
6.26,-0.5,-0.47198937160636895,-0.07692337
6.2620000000000005,-0.5,-0.472076416,-0.07692337
6.264,-0.5,-0.47237304946354786,-0.09401241162657326
6.266,-0.5,-0.47275635526080695,-0.11609767284149856
6.268,-0.5,-0.4731341313478261,-0.15484718152784957
6.2700000000000005,-0.5,-0.4735188628661341,-0.1476639541851852
6.272,-0.5,-0.4741621862362582,-0.17511475030148288
6.274,-0.5,-0.474365234,-0.186813354
6.276,-0.5,-0.47465852180059703,-0.1530178254168358
6.2780000000000005,-0.5,-0.474746704,-0.11105337421695258
6.28,-0.5,-0.474746704,-0.06593930883284792
6.282,-0.5,-0.474746704,-0.03822509280974973
6.284,-0.5,-0.474746704,-0.016166506399688026
6.2860000000000005,-0.5,-0.474746704,-0.010990143
6.288,-0.5,-0.474746704,0.004995965474447667
6.29,-0.5,-0.474746704,0.010990143
6.292,-0.5,-0.474746704,-0.005961869868628858
6.2940000000000005,-0.5,-0.474746704,-0.028050755106928792
6.296,-0.5,-0.4750421948930056,-0.032966614
6.298,-0.5,-0.475128174,-0.032966614
6.3,-0.5,-0.475128174,-0.050024836140797696
6.3020000000000005,-0.5,-0.47542709218782275,-0.054946899
6.304,-0.5,-0.475806647763329,-0.054946899
6.306,-0.5,-0.475891113,-0.08832654586153846
6.308,-0.5,-0.47647426653474323,-0.14929884969788518
6.3100000000000005,-0.5,-0.4772356754134991,-0.21510072241634104
6.312,-0.5,-0.47799581785354256,-0.29746527255706134
6.314,-0.5,-0.4784735259840213,-0.2848518466498003
6.316,-0.5,-0.478561401,-0.1895414447629975
6.3180000000000005,-0.5,-0.478561401,-0.0967977415202759
6.32,-0.5,-0.478265962914637,-0.04287997504154728
6.322,-0.5,-0.478459034712742,-0.0490485424669068
6.324,-0.5,-0.478561401,-0.03835320716798692
6.3260000000000005,-0.5,-0.478561401,-0.032966614
6.328,-0.5,-0.478561401,-0.015947577167542394
6.33,-0.5,-0.478561401,-0.028068354769580292
6.332,-0.5,-0.478561401,0.001263943277121378
6.3340000000000005,-0.5,-0.478561401,0.010990143
6.336,-0.5,-0.478561401,0.010990143
6.338,-0.5,-0.478561401,-0.005932427582058999
6.34,-0.5,-0.4788397988805634,0.005051131639098594
6.3420000000000005,-0.5,-0.47865474861346446,0.010990143
6.344,-0.5,-0.478561401,-0.005930688438395417
6.346,-0.5,-0.47885483946153845,-0.010990143
6.348,-0.5,-0.47864709420072116,0.006052504233894231
6.3500000000000005,-0.5,-0.47885632544615747,-0.022993976886503793
6.352,-0.5,-0.478942871,0.001214937192603266
6.354,-0.5,-0.478942871,0.010990143
6.356,-0.5,-0.478942871,-0.005027013766599597
6.3580000000000005,-0.5,-0.478942871,0.0056845567241379305
6.36,-0.5,-0.478942871,-0.005934416481138793
6.362,-0.5,-0.478942871,0.00615288537968561
6.364,-0.5,-0.478942871,0.010990143
6.3660000000000005,-0.5,-0.478942871,0.010990143
6.368,-0.5,-0.478942871,0.010990143
6.37,-0.5,-0.478942871,0.010990143
6.372,-0.5,-0.478942871,0.010990143
6.3740000000000006,-0.5,-0.478942871,-0.005387913851819651
6.376,-0.5,-0.478942871,0.0057125545408971
6.378,-0.5,-0.478942871,0.010990143
6.38,-0.5,-0.478942871,0.010990143
6.382000000000001,-0.5,-0.478942871,-0.005981877047215929
6.384,-0.5,-0.478942871,0.005878509139319987
6.386,-0.5,-0.478942871,-0.005957335405136207
6.388,-0.5,-0.478942871,0.005024947901180438
6.390000000000001,-0.5,-0.478942871,-0.005767826739696311
6.392,-0.5,-0.478942871,0.02288983765217905
6.394,-0.5,-0.478942871,0.01585050275371422
6.396,-0.5,-0.478942871,-0.006047891673365648
6.398000000000001,-0.5,-0.478942871,0.02302482570559465
6.4,-0.5,-0.478942871,0.015957050738228635
6.402,-0.5,-0.478942871,0.010990143
6.404,-0.5,-0.478942871,0.010990143
6.406,-0.5,-0.478942871,0.010990143
6.408,-0.5,-0.478942871,0.010990143
6.41,-0.5,-0.478942871,-0.006043586162673087
6.412,-0.5,-0.478942871,-0.010990143
6.414,-0.5,-0.478942871,0.023022143956754823
6.416,-0.5,-0.478942871,0.015873803222222222
6.418,-0.5,-0.478942871,0.010990143
6.42,-0.5,-0.478942871,-0.006159540214667143
6.422,-0.5,-0.478942871,0.005738216256637167
6.424,-0.5,-0.478942871,0.010990143
6.426,-0.5,-0.478942871,0.010990143
6.428,-0.5,-0.478942871,0.010990143
6.43,-0.5,-0.478942871,0.010990143
6.432,-0.5,-0.478942871,0.010990143
6.434,-0.5,-0.478942871,0.010990143
6.436,-0.5,-0.478942871,0.010990143
6.438,-0.5,-0.478942871,0.010990143
6.44,-0.5,-0.479225029552566,0.010990143
6.442,-0.5,-0.47903778350238546,-0.00552128844417939
6.444,-0.5,-0.478942871,0.00494885178347906
6.446,-0.5,-0.4792159998782816,-0.004747531940334129
6.448,-0.5,-0.479324341,0.00543492643880597
6.45,-0.5,-0.479324341,0.010990143
6.452,-0.5,-0.479324341,0.010990143
6.454,-0.5,-0.479324341,0.010990143
6.456,-0.5,-0.479324341,0.010990143
6.458,-0.5,-0.47905216961237707,0.010990143
6.46,-0.5,-0.4792307366772733,-0.00559666570330776
6.462,-0.5,-0.479324341,0.005659315811720404
6.464,-0.5,-0.479324341,0.010990143
6.466,-0.5,-0.479324341,0.010990143
6.468,-0.5,-0.479324341,0.027544134696088265
6.47,-0.5,-0.479324341,-0.00037613103213231247
6.472,-0.5,-0.479324341,0.004946192358171429
6.474,-0.5,-0.479324341,-0.00473860369752422
6.476,-0.5,-0.479324341,-0.010990143
6.478,-0.5,-0.479324341,-0.010990143
6.48,-0.5,-0.479324341,0.004650538015716858
6.482,-0.5,-0.479324341,-0.005311221524163568
6.484,-0.5,-0.479324341,0.00495802583365949
6.486,-0.5,-0.479324341,0.010990143
6.488,-0.5,-0.4796112914623592,0.010990143
6.49,-0.5,-0.479705811,-0.020901542365468782
6.492,-0.5,-0.479705811,-0.032966614
6.494,-0.5,-0.479705811,-0.016654826434013604
6.496,-0.5,-0.479705811,-0.010990143
6.498,-0.5,-0.479705811,-0.010990143
6.5,-0.5,-0.479705811,-0.010990143
6.502,-0.5,-0.479705811,-0.010990143
6.5040000000000004,-0.5,-0.4799967104509591,-0.010990143
6.506,-0.5,-0.4803648974623144,-0.04297997982148929
6.508,-0.5,-0.48046875,-0.10206117652274085
6.51,-0.5,-0.48101391417941386,-0.120880127
6.5120000000000005,-0.5,-0.481231689,-0.120880127
6.514,-0.5,-0.4815207910540216,-0.120880127
6.516,-0.5,-0.481613159,-0.120880127
6.518,-0.5,-0.4819021459398648,-0.120880127
6.5200000000000005,-0.5,-0.48228659849939687,-0.10405685623160435
6.522,-0.5,-0.482376099,-0.098899841
6.524,-0.5,-0.482376099,-0.06735577708443272
6.526,-0.5,-0.482376099,-0.03834892352765265
6.5280000000000005,-0.5,-0.482376099,-0.01692568555333636
6.53,-0.5,-0.482376099,0.005772684911652705
6.532,-0.5,-0.482376099,-0.0212867322965758
6.534,-0.5,-0.482376099,-0.01730698231828389
6.5360000000000005,-0.5,-0.482376099,0.019711041364990033
6.538,-0.5,-0.482376099,0.017827209475248698
6.54,-0.5,-0.482376099,0.010990143
6.542,-0.5,-0.482376099,-0.004710807581818185
6.5440000000000005,-0.5,-0.482376099,-0.010990143
6.546,-0.5,-0.482376099,-0.010990143
6.548,-0.5,-0.482376099,0.004716422946371111
6.55,-0.5,-0.482376099,-0.004717924493202956
6.5520000000000005,-0.5,-0.482376099,-0.010990143
6.554,-0.5,-0.482376099,0.036163926759036145
6.556,-0.5,-0.482376099,0.005872337541237747
6.558,-0.5,-0.482376099,0.02263916794788392
6.5600000000000005,-0.5,-0.482376099,-0.0009373231547391142
6.562,-0.5,-0.482376099,0.005918572438546491
6.564,-0.5,-0.482376099,0.010990143
6.566,-0.5,-0.482376099,-0.006020893565734185
6.5680000000000005,-0.5,-0.482376099,0.023014929656599285
6.57,-0.5,-0.482376099,0.0158191485410349
6.572,-0.5,-0.482376099,0.010990143
6.574,-0.5,-0.482376099,0.02754783388174613
6.5760000000000005,-0.5,-0.482376099,0.015944116161566265
6.578,-0.5,-0.482376099,0.026973476851595627
6.58,-0.5,-0.482376099,0.00020846911434302395
6.582,-0.5,-0.482376099,0.00580013314780101
6.5840000000000005,-0.5,-0.482376099,0.010990143
6.586,-0.5,-0.482376099,0.010990143
6.588,-0.5,-0.482376099,0.010990143
6.59,-0.5,-0.482376099,0.02761450688190657
6.5920000000000005,-0.5,-0.482376099,-0.0002354911144628602
6.594,-0.5,-0.482376099,0.023158927627559146
6.596,-0.5,-0.482376099,0.032966614
6.598,-0.5,-0.482376099,-0.018059148969407267
6.6000000000000005,-0.5,-0.482376099,-0.015900367064435147
6.602,-0.5,-0.482376099,0.006099227942046266
6.604,-0.5,-0.482376099,0.010990143
6.606,-0.5,-0.482376099,-0.005067148750309024
6.6080000000000005,-0.5,-0.482376099,0.005578036847257172
6.61,-0.5,-0.482376099,-0.005952829463861921
6.612,-0.5,-0.482376099,0.0060128801006807606
6.614,-0.5,-0.4826709303554339,-0.005998072331270088
6.6160000000000005,-0.5,-0.482464165137092,-0.010990143
6.618,-0.5,-0.482376099,0.005863850691575443
6.62,-0.5,-0.482376099,0.010990143
6.622,-0.5,-0.4826631971573021,0.010990143
6.6240000000000006,-0.5,-0.48246508662264154,0.027840027283018865
6.626,-0.5,-0.482376099,0.016243760113836405
6.628,-0.5,-0.482376099,0.010990143
6.63,-0.5,-0.482376099,0.010990143
6.632000000000001,-0.5,-0.482376099,0.010990143
6.634,-0.5,-0.482376099,0.010990143
6.636,-0.5,-0.482376099,0.010990143
6.638,-0.5,-0.482376099,0.010990143
6.640000000000001,-0.5,-0.48262806013628246,0.010990143
6.642,-0.5,-0.482757568,-0.004772940702127658
6.644,-0.5,-0.4824638280878468,0.022857571859445043
6.646,-0.5,-0.482376099,0.015999293420651917
6.648000000000001,-0.5,-0.4826666672321723,0.010990143
6.65,-0.5,-0.4824633407892377,0.010990143
6.652,-0.5,-0.482376099,0.027747008818789585
6.654,-0.5,-0.482376099,0.01601615206278027
6.656000000000001,-0.5,-0.482376099,-0.005726497066214319
6.658,-0.5,-0.482376099,-0.010990143
6.66,-0.5,-0.482376099,0.005875892125506071
6.662,-0.5,-0.482376099,0.010990143
6.664,-0.5,-0.482376099,-0.0060222836105011945
6.666,-0.5,-0.482376099,0.006079933211911026
6.668,-0.5,-0.482376099,-0.005984447834438654
6.67,-0.5,-0.482376099,0.006151882000120613
6.672,-0.5,-0.482376099,0.010990143
6.674,-0.5,-0.482376099,-0.005653273558471339
6.676,-0.5,-0.482376099,0.022758276662600663
6.678,-0.5,-0.482376099,0.01704296359222097
6.68,-0.5,-0.48265832055953717,0.010990143
6.682,-0.5,-0.48246661471838664,0.010990143
6.684,-0.5,-0.482376099,0.010990143
6.686,-0.5,-0.482376099,0.010990143
6.688,-0.5,-0.482376099,0.02800095420580475
6.69,-0.5,-0.482376099,0.016273836810018684
6.692,-0.5,-0.482376099,0.027841255788829657
6.694,-0.5,-0.482376099,0.016014834937470166
6.696,-0.5,-0.482376099,0.027947312720228868
6.698,-0.5,-0.482376099,0.016108522224250327
6.7,-0.5,-0.482376099,0.010990143
6.702,-0.5,-0.482376099,0.010990143
6.704,-0.5,-0.482376099,-0.006002137307508655
6.706,-0.5,-0.482376099,0.005908553002843941
6.708,-0.5,-0.4826537466654229,0.010990143
6.71,-0.5,-0.4824849664520368,0.026694748127463863
6.712,-0.5,-0.482376099,0.017234293053818617
