time,u,y
0.796,1.0,0.985160828
0.798,1.0,0.985160828
0.8,1.0,0.985160828
0.802,1.0,0.985160828
0.804,1.0,0.9854574753865486
0.806,1.0,0.985542297
0.808,1.0,0.985542297
0.81,1.0,0.9852498525890346
0.812,1.0,0.985160828
0.8140000000000001,1.0,0.985160828
0.8160000000000001,1.0,0.985160828
0.8180000000000001,1.0,0.985160828
0.8200000000000001,1.0,0.985160828
0.8220000000000001,1.0,0.98544319282265
0.8240000000000001,1.0,0.9852540192115575
0.8260000000000001,1.0,0.985160828
0.8280000000000001,1.0,0.985160828
0.8300000000000001,1.0,0.9854569642493786
0.8320000000000001,1.0,0.9852472283221853
0.834,1.0,0.985160828
0.836,1.0,0.9854568962002139
0.838,1.0,0.985542297
0.84,1.0,0.985542297
0.842,1.0,0.9852474255845138
0.844,1.0,0.985160828
0.846,1.0,0.9854551798284208
0.848,1.0,0.9852480948197716
0.85,1.0,0.985160828
0.852,1.0,0.9854556037055542
0.854,1.0,0.9852485645174329
0.856,1.0,0.985160828
0.858,1.0,0.9854547282096469
0.86,1.0,0.985542297
0.862,1.0,0.985542297
0.864,1.0,0.9852442484475018
0.866,1.0,0.985160828
0.868,1.0,0.9854587220489627
0.87,1.0,0.985542297
0.872,1.0,0.9852445386246592
0.874,1.0,0.985160828
0.876,1.0,0.985160828
0.878,1.0,0.985160828
0.88,1.0,0.985160828
0.882,1.0,0.9854555233321857
0.884,1.0,0.985542297
0.886,1.0,0.9852447356415479
0.888,1.0,0.985160828
0.89,1.0,0.9854496022835546
0.892,1.0,0.9852560278019431
0.894,1.0,0.985160828
0.896,1.0,0.985160828
0.898,1.0,0.985160828
0.9,1.0,0.985160828
0.902,1.0,0.9854572945241715
0.904,1.0,0.9852456039504419
0.906,1.0,0.985160828
0.908,1.0,0.9854505963519969
0.91,1.0,0.9852456397275684
0.912,1.0,0.985160828
0.914,1.0,0.9854582321119233
0.916,1.0,0.9852467521660949
0.918,1.0,0.985160828
0.92,1.0,0.985160828
0.922,1.0,0.985160828
0.924,1.0,0.985160828
0.926,1.0,0.9854546040302666
0.928,1.0,0.9852459650698344
0.93,1.0,0.985160828
0.932,1.0,0.985160828
0.934,1.0,0.985160828
0.936,1.0,0.9854568179291385
0.9380000000000001,1.0,0.9852555774149699
0.9400000000000001,1.0,0.9854496598168364
0.9420000000000001,1.0,0.985542297
0.9440000000000001,1.0,0.9852466001999041
0.9460000000000001,1.0,0.985160828
0.9480000000000001,1.0,0.985160828
0.9500000000000001,1.0,0.985160828
0.9520000000000001,1.0,0.985160828
0.9540000000000001,1.0,0.985160828
0.9560000000000001,1.0,0.985160828
0.9580000000000001,1.0,0.985160828
0.96,1.0,0.985160828
0.962,1.0,0.9854564846748568
0.964,1.0,0.985542297
0.966,1.0,0.9852450715427683
0.968,1.0,0.985160828
0.97,1.0,0.985160828
0.972,1.0,0.985160828
0.974,1.0,0.985160828
0.976,1.0,0.985160828
0.978,1.0,0.985160828
0.98,1.0,0.985160828
0.982,1.0,0.985160828
0.984,1.0,0.9854572989651066
0.986,1.0,0.9852458010612927
0.988,1.0,0.985160828
0.99,1.0,0.985160828
0.992,1.0,0.985160828
0.994,1.0,0.985160828
0.996,0.989563339731286,0.9854477284706867
0.998,0.5,0.9852477904355214
1.0,0.5,0.985160828
1.002,0.5,0.9854582321119233
1.004,0.5,0.9852461916923078
1.006,0.5,0.9825700659305863
1.008,0.5,0.9764319468137677
1.01,0.5,0.9668598894302713
1.012,0.5,0.9544584495497489
1.014,0.5,0.9397334707069519
1.016,0.5,0.9235708760217392
1.018,0.5,0.9065915753136602
1.02,0.5,0.8893730231261974
1.022,0.5,0.8731059580667878
1.024,0.5,0.8572148816086956
1.026,0.5,0.8426323279291282
1.028,0.5,0.8293289091502037
1.03,0.5,0.8175501654055695
1.032,0.5,0.807315119704294
1.034,0.5,0.798257998302827
1.036,0.5,0.7901006247939257
1.038,0.5,0.7823838605707463
1.04,0.5,0.7754661888734561
1.042,0.5,0.7688316067463249
1.044,0.5,0.7623108709259702
1.046,0.5,0.7560914860508393
1.048,0.5,0.7497198284454567
1.05,0.5,0.7432085786586596
1.052,0.5,0.7364409229584816
1.054,0.5,0.729850510177895
1.056,0.5,0.7232731338415932
1.058,0.5,0.7166324992789673
1.06,0.5,0.7100583350888514
1.062,0.5,0.7032379616402396
1.064,0.5,0.6969793698930183
1.066,0.5,0.6905819875243321
1.068,0.5,0.6846703832534115
1.07,0.5,0.6789607607870799
1.072,0.5,0.6735971850626616
1.074,0.5,0.6682482185575285
1.076,0.5,0.6634696031605175
1.078,0.5,0.6588639265217756
1.08,0.5,0.6542931827185607
1.082,0.5,0.6500035532329504
1.084,0.5,0.64610004396875
1.086,0.5,0.6422994472954087
1.088,0.5,0.6385229997968658
1.09,0.5,0.6347166803865426
1.092,0.5,0.6308613632525375
1.094,0.5,0.6274429529019541
1.096,0.5,0.6239559122012354
1.098,0.5,0.6204775971108312
1.1,0.5,0.6173517897993842
1.102,0.5,0.6142833918335339
1.104,0.5,0.6109368843673955
1.106,0.5,0.6078771423060494
1.108,0.5,0.6047932449657869
1.11,0.5,0.6017522427675185
1.112,0.5,0.598954420679289
1.114,0.5,0.5959788006657939
1.116,0.5,0.5935142093360822
1.118,0.5,0.5909427407785139
1.12,0.5,0.588552762593159
1.122,0.5,0.5862886546305672
1.124,0.5,0.5840373925569887
1.1260000000000001,0.5,0.5820199022484556
1.1280000000000001,0.5,0.5794992905585042
1.1300000000000001,0.5,0.5776925802840758
1.1320000000000001,0.5,0.5755698393612727
1.1340000000000001,0.5,0.5738740767194201
1.1360000000000001,0.5,0.5720492155729923
1.1380000000000001,0.5,0.5701597726995051
1.1400000000000001,0.5,0.5685637614161059
1.1420000000000001,0.5,0.5667374450408752
1.1440000000000001,0.5,0.5654143053468291
1.1460000000000001,0.5,0.5633965201626642
1.1480000000000001,0.5,0.5619823856272531
1.1500000000000001,0.5,0.5605343360616988
1.1520000000000001,0.5,0.5587101765165018
1.154,0.5,0.5573968835187306
1.156,0.5,0.5559872627643785
1.158,0.5,0.5544495230363304
1.16,0.5,0.5535011027282765
1.162,0.5,0.5521409326415343
1.164,0.5,0.5506245202895297
1.166,0.5,0.5496887008351858
1.168,0.5,0.5486256433449144
1.17,0.5,0.5471851051979774
